id,gebjahr,berufstaetig,arbeitsstd,arztbes,rauch,gro,gew,schulabschluss,schulabschluss_v,schulabschluss_m,hoe_abschluss,hoe_abschluss_v,hoe_abschluss_m,netto,zufr,alter,frau
2459,1993,NEBENHER BERUFSTAE.,,1,nein,169,89,NOCH SCHUELER,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",NOCH SCHUELER,"MEISTER, TECHNIKER",KEIN ABSCHLUSS,450,8,21,männlich
785,1964,NEBENHER BERUFSTAE.,,1,nein,175,72,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,500,8,50,weiblich
568,1965,HAUPTBERUFL.GANZTAGS,40,1,ja,184,84,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,1950,8,49,männlich
3394,1957,NICHT ERWERBSTAETIG,,5,nein,178,82,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,422,8,57,weiblich
642,1970,HAUPTBERUFL.GANZTAGS,55,0,ja,160,62,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1500,6,44,weiblich
919,1959,HAUPTBERUFL.GANZTAGS,42,2,ja,168,82,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,,"GEWERBL.,LANDW.LEHRE",1900,7,55,weiblich
3347,1971,HAUPTBERUFL.HALBTAGS,30,1,nein,175,77,FACHHOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,FACHHOCHSCHULABSCHL.,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,1100,7,43,weiblich
2741,1990,HAUPTBERUFL.GANZTAGS,42,0,nein,173,50,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,ANDERER ABSCHLUSS,ANDERER ABSCHLUSS,1200,7,24,weiblich
3029,1954,NICHT ERWERBSTAETIG,,3,nein,170,80,"VOLKS-,HAUPTSCHULE",,,ANDERER ABSCHLUSS,,,750,10,60,weiblich
3267,1941,NICHT ERWERBSTAETIG,,6,nein,176,81,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,3500,10,73,männlich
2750,1956,HAUPTBERUFL.GANZTAGS,,3,nein,168,67,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,10,58,weiblich
3420,1981,HAUPTBERUFL.GANZTAGS,40,0,nein,179,75,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,2300,3,33,männlich
1593,1959,NEBENHER BERUFSTAE.,,6,nein,160,56,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,250,8,55,weiblich
1527,1976,HAUPTBERUFL.GANZTAGS,38,0,ja,178,82,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,3000,6,38,männlich
3103,1944,NICHT ERWERBSTAETIG,,0,nein,167,68,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",HOCHSCHULREIFE,ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1265,10,70,weiblich
1190,1968,HAUPTBERUFL.HALBTAGS,25,2,nein,168,,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER",,1036,8,46,weiblich
501,1947,NICHT ERWERBSTAETIG,,0,nein,175,95,HOCHSCHULREIFE,FACHHOCHSCHULREIFE,FACHHOCHSCHULREIFE,HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,2800,8,67,männlich
3325,1948,NICHT ERWERBSTAETIG,,0,nein,153,55,MITTLERE REIFE,HOCHSCHULREIFE,MITTLERE REIFE,"MEISTER, TECHNIKER",HOCHSCHULABSCHLUSS,KEIN ABSCHLUSS,980,10,66,weiblich
811,1946,NICHT ERWERBSTAETIG,,0,ja,160,60,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1370,5,68,weiblich
3357,1941,NICHT ERWERBSTAETIG,,3,ja,160,89,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1200,7,73,weiblich
2713,1960,NEBENHER BERUFSTAE.,,0,nein,182,100,HOCHSCHULREIFE,,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,,KEIN ABSCHLUSS,7500,10,54,weiblich
1294,1941,NICHT ERWERBSTAETIG,,5,nein,171,74,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,OHNE ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,1300,7,73,weiblich
3064,1976,HAUPTBERUFL.GANZTAGS,65,0,nein,180,82,HOCHSCHULREIFE,FACHHOCHSCHULREIFE,FACHHOCHSCHULREIFE,LEHRE,"MEISTER, TECHNIKER","MEISTER, TECHNIKER",900,10,38,männlich
436,,HAUPTBERUFL.HALBTAGS,20,3,nein,154,68,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1800,10,,weiblich
576,1954,HAUPTBERUFL.GANZTAGS,45,0,nein,182,103,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,2900,8,60,männlich
2674,1974,HAUPTBERUFL.GANZTAGS,40,36,nein,168,65,HOCHSCHULREIFE,FACHHOCHSCHULREIFE,FACHHOCHSCHULREIFE,HOCHSCHULABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,5000,5,40,weiblich
713,1965,HAUPTBERUFL.GANZTAGS,38.5,2,ja,185,95,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER",KEIN ABSCHLUSS,,8,49,männlich
1166,1954,NICHT ERWERBSTAETIG,,3,nein,169,58,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1500,8,60,männlich
2770,1968,HAUPTBERUFL.GANZTAGS,65,1,nein,184,82,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,2300,7,46,männlich
482,1941,NICHT ERWERBSTAETIG,,0,ja,177,64,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,FACHHOCHSCHULABSCHL.,"MEISTER, TECHNIKER",,2500,10,73,männlich
2662,1957,HAUPTBERUFL.GANZTAGS,40,1,nein,191,93,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","MEISTER, TECHNIKER",ANDERER ABSCHLUSS,,8,57,männlich
2998,1956,HAUPTBERUFL.GANZTAGS,37,0,nein,163,72,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,FACHHOCHSCHULABSCHL.,3000,8,58,weiblich
1887,1992,HAUPTBERUFL.GANZTAGS,35,2,ja,173,65,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,2100,8,22,weiblich
2747,1965,HAUPTBERUFL.GANZTAGS,40,0,nein,183,89,HOCHSCHULREIFE,MITTLERE REIFE,FACHHOCHSCHULREIFE,FACHHOCHSCHULABSCHL.,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,2300,9,49,männlich
2363,1959,HAUPTBERUFL.GANZTAGS,60,6,nein,180,97,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,2200,5,55,männlich
2447,1944,NICHT ERWERBSTAETIG,,2,nein,150,90,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1100,6,70,weiblich
1373,1952,NEBENHER BERUFSTAE.,,14,nein,158,95,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,5,62,weiblich
3367,1932,NICHT ERWERBSTAETIG,,,nein,168,78,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,KEIN ABSCHLUSS,"MEISTER, TECHNIKER","MEISTER, TECHNIKER",,5,82,männlich
756,1967,NICHT ERWERBSTAETIG,,1,nein,161,62,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,,9,47,weiblich
1946,1952,HAUPTBERUFL.HALBTAGS,30,0,nein,174,70,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",900,6,62,weiblich
1289,1949,NICHT ERWERBSTAETIG,,0,nein,164,53,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",850,9,65,weiblich
1837,1952,HAUPTBERUFL.GANZTAGS,40,2,ja,180,100,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1500,10,62,männlich
636,1952,HAUPTBERUFL.GANZTAGS,42,0,nein,188,120,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,9,62,männlich
1847,1937,NICHT ERWERBSTAETIG,,1,nein,184,95,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1600,7,77,männlich
84,1947,NICHT ERWERBSTAETIG,,5,ja,159,95,HOCHSCHULREIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,500,5,67,männlich
3332,1973,HAUPTBERUFL.GANZTAGS,40,2,nein,186,103,FACHHOCHSCHULREIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"MEISTER, TECHNIKER",KEIN ABSCHLUSS,1150,10,41,männlich
2289,1943,NICHT ERWERBSTAETIG,,3,nein,160,73,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,"GEWERBL.,LANDW.LEHRE",767,7,71,weiblich
480,1995,NEBENHER BERUFSTAE.,,0,ja,178,66,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,450,9,19,weiblich
620,1934,NICHT ERWERBSTAETIG,,4,nein,175,85,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,HOCHSCHULREIFE,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,2000,8,80,männlich
695,1984,HAUPTBERUFL.HALBTAGS,25,1,nein,178,80,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"MEISTER, TECHNIKER",KEIN ABSCHLUSS,800,8,30,weiblich
2646,1986,HAUPTBERUFL.GANZTAGS,90,0,ja,184,82,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,5,28,männlich
1803,1952,HAUPTBERUFL.GANZTAGS,40,2,ja,174,78,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1300,7,62,männlich
414,1944,NICHT ERWERBSTAETIG,,2,nein,169,103,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",2200,8,70,weiblich
995,1944,NICHT ERWERBSTAETIG,,1,nein,158,54,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,"VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,7,70,weiblich
2875,1960,HAUPTBERUFL.GANZTAGS,40,0,nein,173,72,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1500,7,54,männlich
1119,1952,NICHT ERWERBSTAETIG,,10,ja,177,,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1470,8,62,weiblich
2948,1965,HAUPTBERUFL.GANZTAGS,42,0,ja,186,100,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,"MEISTER, TECHNIKER",1450,7,49,männlich
2701,1958,HAUPTBERUFL.GANZTAGS,35,0,nein,178,90,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KAUFMAENNISCHE LEHRE,1800,9,56,männlich
3133,1952,HAUPTBERUFL.GANZTAGS,45,2,nein,185,80,MITTLERE REIFE,,"VOLKS-,HAUPTSCHULE",LEHRE,ANDERER ABSCHLUSS,,1200,9,62,männlich
1354,1959,NICHT ERWERBSTAETIG,,3,ja,172,70,MITTLERE REIFE,,,LEHRE,,,,8,55,weiblich
2064,1952,HAUPTBERUFL.HALBTAGS,35,2,ja,171,88,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,7,62,weiblich
2908,1961,NEBENHER BERUFSTAE.,,1,nein,164,72,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",450,8,53,weiblich
658,1965,HAUPTBERUFL.HALBTAGS,25,0,nein,150,61,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,,10,49,weiblich
1487,1983,HAUPTBERUFL.GANZTAGS,35,5,nein,178,80,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,2570,8,31,männlich
3353,1939,NICHT ERWERBSTAETIG,,0,nein,163,75,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,2200,7,75,weiblich
3339,1960,HAUPTBERUFL.HALBTAGS,20,1,nein,166,78,HOCHSCHULREIFE,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,1900,10,54,weiblich
1461,1994,HAUPTBERUFL.GANZTAGS,45,3,nein,180,75,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",HOCHSCHULREIFE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE",FACHHOCHSCHULABSCHL.,3400,9,20,männlich
214,1953,NICHT ERWERBSTAETIG,,2,nein,173,90,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,,8,61,weiblich
204,1966,HAUPTBERUFL.GANZTAGS,40,1,nein,169,70,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,1100,8,48,männlich
2317,1993,NICHT ERWERBSTAETIG,,0,nein,168,60,HOCHSCHULREIFE,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,HOCHSCHULABSCHLUSS,KEIN ABSCHLUSS,,9,21,weiblich
1169,1940,NICHT ERWERBSTAETIG,,3,nein,168,120,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1390,8,74,weiblich
3105,1940,NICHT ERWERBSTAETIG,,2,ja,152,71,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",HOCHSCHULABSCHLUSS,950,7,74,weiblich
2777,1986,HAUPTBERUFL.GANZTAGS,60,0,nein,186,124,MITTLERE REIFE,OHNE ABSCHLUSS,"VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER",KEIN ABSCHLUSS,1600,9,28,männlich
288,1937,NICHT ERWERBSTAETIG,,0,nein,161,63,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,KEIN ABSCHLUSS,1100,8,77,weiblich
888,1946,NICHT ERWERBSTAETIG,,0,ja,171,73,HOCHSCHULREIFE,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",1470,6,68,weiblich
1570,1963,NICHT ERWERBSTAETIG,,0,ja,158,80,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,OHNE ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,560,4,51,weiblich
446,1961,HAUPTBERUFL.GANZTAGS,40,1,nein,177,94,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,KAUFMAENNISCHE LEHRE,FACHHOCHSCHULABSCHL.,4000,8,53,männlich
2046,1948,NICHT ERWERBSTAETIG,,1,ja,180,87,OHNE ABSCHLUSS,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,,KAUFMAENNISCHE LEHRE,900,10,66,männlich
3426,1954,HAUPTBERUFL.HALBTAGS,26,0,nein,161,,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,ANDERER ABSCHLUSS,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,700,10,60,weiblich
1352,1968,HAUPTBERUFL.GANZTAGS,50,2,nein,175,83,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,FACHHOCHSCHULABSCHL.,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,,7,46,weiblich
1523,1981,HAUPTBERUFL.GANZTAGS,38,2,ja,170,85,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULREIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",HOCHSCHULABSCHLUSS,2440,7,33,weiblich
154,1948,NICHT ERWERBSTAETIG,,4,ja,170,76,"VOLKS-,HAUPTSCHULE",,"VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,,,1100,6,66,weiblich
361,1986,HAUPTBERUFL.HALBTAGS,16,0,nein,182,80,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,FACHHOCHSCHULABSCHL.,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,400,8,28,weiblich
3292,1947,NICHT ERWERBSTAETIG,,4,nein,163,78,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,300,10,67,weiblich
1320,1980,NICHT ERWERBSTAETIG,,1,ja,178,100,OHNE ABSCHLUSS,"VOLKS-,HAUPTSCHULE",HOCHSCHULREIFE,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,,7,34,männlich
202,1963,NICHT ERWERBSTAETIG,,2,nein,164,64,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,7,51,weiblich
1241,1943,NICHT ERWERBSTAETIG,,3,ja,174,72,"VOLKS-,HAUPTSCHULE",,,LEHRE,,,1800,9,71,männlich
94,1995,NEBENHER BERUFSTAE.,,2,nein,178,100,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",700,8,19,männlich
1553,1928,NICHT ERWERBSTAETIG,,10,nein,160,52,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER",,450,9,86,weiblich
2539,1981,HAUPTBERUFL.GANZTAGS,42,5,nein,169,60,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULABSCHLUSS,ANDERER ABSCHLUSS,KAUFMAENNISCHE LEHRE,2200,7,33,weiblich
2038,1957,HAUPTBERUFL.GANZTAGS,40,2,nein,176,72,MITTLERE REIFE,OHNE ABSCHLUSS,OHNE ABSCHLUSS,LEHRE,KEIN ABSCHLUSS,KAUFMAENNISCHE LEHRE,1600,7,57,männlich
2114,1949,NICHT ERWERBSTAETIG,,1,nein,162,80,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",ANDERER ABSCHLUSS,KEIN ABSCHLUSS,690,8,65,weiblich
2681,1959,HAUPTBERUFL.GANZTAGS,43,1,ja,158,80,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,9,55,weiblich
2226,1958,NICHT ERWERBSTAETIG,,1,nein,165,61,"VOLKS-,HAUPTSCHULE",,"VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",728,7,56,männlich
1719,1959,HAUPTBERUFL.HALBTAGS,16,3,ja,173,80,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,,,450,8,55,weiblich
972,1960,HAUPTBERUFL.GANZTAGS,50,5,nein,173,94,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,3500,8,54,männlich
1739,1944,NICHT ERWERBSTAETIG,,0,ja,162,52,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,1300,10,70,weiblich
2840,1963,HAUPTBERUFL.GANZTAGS,55,0,nein,187,86,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,KEIN ABSCHLUSS,KEIN ABSCHLUSS,3700,9,51,männlich
3218,1983,NICHT ERWERBSTAETIG,,7,ja,174,64,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",708,1,31,weiblich
1117,1946,NICHT ERWERBSTAETIG,,3,nein,160,56,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULREIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,2200,8,68,weiblich
3179,1979,HAUPTBERUFL.GANZTAGS,67,1,ja,180,77,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,MITTLERE REIFE,KEIN ABSCHLUSS,,KAUFMAENNISCHE LEHRE,1390,5,35,männlich
3139,1963,HAUPTBERUFL.GANZTAGS,40,0,ja,172,73,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,8,51,weiblich
2440,1987,HAUPTBERUFL.GANZTAGS,39,0,nein,177,115,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,1300,10,27,männlich
244,1967,HAUPTBERUFL.GANZTAGS,43,2,nein,169,78,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1400,8,47,männlich
1484,1961,NICHT ERWERBSTAETIG,,1,nein,158,63,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,OHNE ABSCHLUSS,LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,550,9,53,weiblich
